Family_Number,Vehicle_Type,Vehicle_Ownership,Fuel_Type,Parking_Location_at_Home,New types
23968,Car,Household,Petrol,Roadside - Free,Car
21943,Car,Household,Petrol,Roadside - Free,Car
21943,Car,Household,Petrol,Roadside - Free,Car
20792,Car,Household,Petrol,Roadside - Free,Car
20792,Car,Household,Petrol,Roadside - Free,Car
20792,Car,Household,Petrol,Roadside - Free,Car
22960,Large Car (SUV),Household,Petrol,Roadside - Free,Car
22960,Car,Employer's,Petrol,Roadside - Free,Car
20331,Large Car (SUV),Household,Petrol,Roadside - Free,Car
20331,Car,Household,Diesel,Roadside - Free,Car
24015,Car,Household,Petrol,Roadside - Free,Car
23495,Car,Household,Petrol,Roadside - Free,Car
22979,Car,Employer's,Petrol,Personal Garage (Home),Car
22223,Car,Household,Petrol,Personal Garage (Home),Car
22616,Car,Household,Petrol,Roadside - Free,Car
23527,Large Car (SUV),Household,Petrol,Roadside - Free,Car
23527,Car,Household,Petrol,Roadside - Charged,Car
20515,Car,Household,Petrol,On-Site Residential - Free,Car
20515,Large Car (SUV),Household,Petrol,On-Site Residential - Free,Car
22293,Car,Household,Petrol,Personal Garage (Home),Car
23826,Large Car (SUV),Household,Petrol,On-Site Residential - Free,Car
23826,Car,Household,Petrol,Roadside - Free,Car
23826,Car,Household,Petrol,Roadside - Free,Car
21946,Car,Household,Petrol,Roadside - Free,Car
21946,Car,Household,Petrol,Roadside - Free,Car
23291,Car,Household,Petrol,Roadside - Free,Car
24663,Car,Household,Petrol,Roadside - Free,Car
22435,Large Car (SUV),Household,Petrol,Roadside - Free,Car
22435,Car,Household,Petrol,Roadside - Free,Car
24150,Car,Household,Petrol,Roadside - Free,Car
24017,Car,Household,Petrol,Roadside - Free,Car
23424,Car,Household,Petrol,Roadside - Free,Car
24528,Pick-Up,Employer's,Petrol,Roadside - Free,LGV
24528,Car,Employer's,Petrol,Roadside - Free,Car
20986,Pick-Up,Household,Diesel,Personal Garage (Home),LGV
20986,Large Car (SUV),Employer's,Petrol,Personal Garage (Home),Car
24686,Car,Household,Petrol,On-Site Residential - Free,Car
24686,Car,Household,Petrol,On-Site Residential - Free,Car
24111,Car,Household,Petrol,Roadside - Free,Car
24111,Car,Household,Petrol,Roadside - Free,Car
20035,Large Car (SUV),Household,Petrol,Roadside - Free,Car
20035,Car,Household,Petrol,Roadside - Free,Car
20035,Car,Household,Petrol,Roadside - Free,Car
23496,Car,Employer's,Petrol,Roadside - Free,Car
22118,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
23967,Car,Household,Petrol,Roadside - Free,Car
23967,Car,Household,Petrol,Roadside - Free,Car
23528,Car,Household,Petrol,Personal Garage (Home),Car
22617,Car,Household,Petrol,Roadside - Free,Car
21183,Car,Household,Petrol,Roadside - Free,Car
21183,Car,Household,Petrol,Roadside - Free,Car
20793,Car,Household,Petrol,Roadside - Free,Car
20793,Large Car (SUV),Household,Petrol,Roadside - Free,Car
21947,Car,Household,Diesel,Roadside - Free,Car
22294,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
22294,Car,Household,Petrol,Roadside - Free,Car
22294,Car,Household,Petrol,Roadside - Free,Car
23794,Car,Household,Petrol,Roadside - Free,Car
24404,Pick-Up,Employer's,Petrol,Personal Garage (Home),LGV
24404,Pick-Up,Employer's,Petrol,Personal Garage (Home),LGV
23827,Car,Household,Petrol,Roadside - Free,Car
23290,Car,Household,Petrol,Roadside - Free,Car
24235,Pick-Up,Household,Petrol,Personal Garage (Home),LGV
20794,Car,Household,Petrol,Roadside - Free,Car
23529,Pick-Up,Employer's,Diesel,Roadside - Free,LGV
22436,Large Car (SUV),Household,Petrol,Roadside - Free,Car
20516,Car,Household,Petrol,On-Site Residential - Free,Car
21948,Large Car (SUV),Household,Petrol,Roadside - Free,Car
21948,Car,Household,Petrol,Roadside - Free,Car
24465,Large Car (SUV),Household,Petrol,Roadside - Free,Car
24465,Pick-Up,Household,Petrol,Roadside - Free,LGV
24465,Car,Household,Petrol,Roadside - Free,Car
23423,Car,Household,Petrol,Roadside - Free,Car
22020,Car,Household,Petrol,Roadside - Free,Car
20199,Large Car (SUV),Household,Petrol,Roadside - Free,Car
20199,Car,Household,Petrol,Roadside - Free,Car
22697,Car,Household,Petrol,Personal Garage (Home),Car
23497,Large Car (SUV),Household,Petrol,Roadside - Free,Car
22295,Car,Household,Petrol,Roadside - Free,Car
24112,Large Car (SUV),Household,Petrol,Roadside - Free,Car
22980,Car,Household,Petrol,Roadside - Free,Car
24527,Car,Household,Petrol,Personal Garage (Home),Car
24527,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
24527,Truck,Household,Petrol,Personal Garage (Home),Truck
24016,Pick-Up,Household,Diesel,Roadside - Free,LGV
24016,Car,Employer's,Petrol,Roadside - Free,Car
24685,Large Car (SUV),Household,Petrol,On-Site Residential - Free,Car
24685,Car,Household,Petrol,On-Site Residential - Free,Car
21182,Car,Household,Petrol,Roadside - Free,Car
22618,Large Car (SUV),Household,Petrol,Roadside - Free,Car
23961,LGV,Rental,Diesel,Roadside - Free,LGV
23961,Car,Household,Petrol,Roadside - Free,Car
24237,Car,Household,Petrol,Roadside - Free,Car
24153,Car,Household,Petrol,Personal Garage (Home),Car
21942,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
23289,Car,Household,Petrol,Roadside - Free,Car
22533,Large Car (SUV),Household,Petrol,Roadside - Free,Car
22533,Car,Household,Petrol,Roadside - Free,Car
22533,Car,Household,Petrol,Roadside - Free,Car
22533,Car,Household,Petrol,Roadside - Free,Car
20198,Car,Household,Petrol,Roadside - Free,Car
20198,Car,Household,Petrol,Roadside - Free,Car
20198,Pick-Up,Household,Petrol,Roadside - Free,LGV
20198,Large Car (SUV),Household,Petrol,Roadside - Free,Car
24405,Car,Household,Petrol,Roadside - Free,Car
21491,Pick-Up,Household,Diesel,Roadside - Free,LGV
21491,Large Car (SUV),Household,Petrol,Roadside - Free,Car
24688,Large Car (SUV),Household,Petrol,On-Site Residential - Free,Car
22437,Large Car (SUV),Household,Petrol,Roadside - Free,Car
22437,Car,Household,Petrol,Roadside - Free,Car
22437,Car,Household,Petrol,Roadside - Free,Car
24018,Car,Household,Petrol,Roadside - Free,Car
22226,Car,Household,Petrol,Personal Garage (Home),Car
22226,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
22226,Car,Household,Petrol,Personal Garage (Home),Car
23828,Large Car (SUV),Household,Petrol,On-Site Residential - Charged,Car
23828,Car,Household,Petrol,Roadside - Free,Car
23828,Car,Household,Petrol,Roadside - Free,Car
23828,Car,Household,Petrol,Roadside - Free,Car
20868,Large Car (SUV),Household,Petrol,Roadside - Free,Car
20868,Car,Household,Petrol,Roadside - Free,Car
20517,Car,Household,Petrol,On-Site Residential - Free,Car
24151,Car,Household,Petrol,Roadside - Free,Car
24466,Car,Household,Petrol,Roadside - Free,Car
24236,Car,Household,Petrol,Roadside - Free,Car
22920,Car,Household,Petrol,On-Site Residential - Free,Car
22421,Car,Household,Petrol,Roadside - Free,Car
22421,Car,Household,Petrol,Roadside - Free,Car
20808,Car,Household,Petrol,Roadside - Free,Car
20808,Car,Household,Petrol,Roadside - Free,Car
21210,Car,Household,Petrol,Roadside - Free,Car
23498,Large Car (SUV),Household,Petrol,Roadside - Free,Car
23241,Car,Household,Petrol,On-Site Residential - Free,Car
20795,Car,Household,Petrol,Roadside - Free,Car
20795,Car,Household,Petrol,Roadside - Free,Car
24525,HGV,Employer's,Diesel,Roadside - Free,HGV
23960,Car,Household,Petrol,Roadside - Free,Car
20036,Car,Household,Petrol,Roadside - Free,Car
20036,Car,Household,Petrol,Roadside - Free,Car
23795,Large Car (SUV),Household,Petrol,Roadside - Free,Car
24113,Large Car (SUV),Household,Petrol,Roadside - Free,Car
24113,Car,Household,Petrol,Roadside - Free,Car
24113,Car,Household,Petrol,Roadside - Free,Car
22619,Large Car (SUV),Household,Petrol,Roadside - Free,Car
21498,Car,Household,Petrol,Personal Garage (Home),Car
22438,Large Car (SUV),Household,Petrol,Roadside - Free,Car
23288,Car,Household,Petrol,Roadside - Free,Car
24406,Pick-Up,Employer's,Diesel,Roadside - Free,LGV
24238,Car,Household,Petrol,Personal Garage (Home),Car
21949,Car,Household,Petrol,Roadside - Free,Car
21949,Car,Household,Petrol,Roadside - Free,Car
23062,Car,Household,Petrol,Roadside - Free,Car
20872,Car,Household,Petrol,Roadside - Free,Car
20900,Large Car (SUV),Household,Petrol,Roadside - Free,Car
20900,Car,Household,Petrol,Roadside - Free,Car
20900,Car,Household,Petrol,Roadside - Free,Car
20707,Car,Household,Petrol,Roadside - Free,Car
20707,Car,Household,Petrol,Roadside - Free,Car
22422,Car,Household,Petrol,Personal Garage (Home),Car
24467,Pick-Up,Household,Petrol,Roadside - Free,LGV
24467,Large Car (SUV),Household,Petrol,Roadside - Free,Car
23421,Car,Employer's,Petrol,Roadside - Free,Car
24019,Car,Household,Petrol,Roadside - Free,Car
24019,Car,Household,Petrol,Roadside - Free,Car
20519,Car,Household,Petrol,On-Site Residential - Free,Car
24239,Pick-Up,Household,Diesel,Roadside - Free,LGV
21512,Pick-Up,Household,Petrol,Roadside - Free,LGV
20498,Car,Employer's,Petrol,Roadside - Free,Car
20498,Car,Household,Petrol,Roadside - Free,Car
20796,Car,Household,Petrol,Roadside - Free,Car
24114,Large Car (SUV),Household,Petrol,Roadside - Free,Car
24114,Car,Household,Petrol,Roadside - Free,Car
22224,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
22224,Car,Household,Petrol,Personal Garage (Home),Car
22224,Car,Household,Petrol,Personal Garage (Home),Car
22535,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
22535,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
22535,Large Car (SUV),Household,Petrol,Roadside - Free,Car
22535,Large Car (SUV),Household,Petrol,Roadside - Free,Car
22535,Car,Household,Petrol,Roadside - Free,Car
22535,Car,Household,Petrol,Personal Garage (Home),Car
22535,Car,Household,Petrol,Roadside - Free,Car
22535,Car,Household,Petrol,Personal Garage (Home),Car
21181,Car,Household,Petrol,Roadside - Free,Car
20810,Car,Household,Petrol,Roadside - Free,Car
24526,Pick-Up,Household,Petrol,Personal Garage (Home),LGV
24526,Large Car (SUV),Household,Petrol,Roadside - Free,Car
23829,Large Car (SUV),Household,Petrol,Roadside - Free,Car
23829,Car,Household,Petrol,Roadside - Free,Car
22620,Car,Household,Petrol,Roadside - Free,Car
22620,Car,Household,Petrol,Roadside - Free,Car
22423,LGV,Employer's,Petrol,Roadside - Free,LGV
22439,Car,Household,Petrol,Roadside - Free,Car
22439,Car,Household,Petrol,Roadside - Free,Car
21944,Car,Household,Petrol,Roadside - Free,Car
24407,Large Car (SUV),Household,Petrol,Roadside - Free,Car
20865,Car,Household,Petrol,Roadside - Free,Car
24240,Car,Household,Petrol,Roadside - Free,Car
20196,Large Car (SUV),Household,Petrol,Roadside - Free,Car
20196,Large Car (SUV),Household,Petrol,Roadside - Free,Car
20196,Car,Household,Petrol,Roadside - Free,Car
20196,Car,Household,Petrol,Roadside - Free,Car
20902,Car,Household,Petrol,Roadside - Free,Car
20902,Car,Household,Petrol,Roadside - Charged,Car
24020,Large Car (SUV),Household,Petrol,Roadside - Free,Car
24468,Car,Household,Petrol,Roadside - Free,Car
21513,Car,Household,Petrol,Personal Garage (Home),Car
20708,Car,Household,Petrol,Roadside - Free,Car
20708,Car,Employer's,Petrol,Roadside - Free,Car
20497,Car,Employer's,Petrol,Roadside - Free,Car
20497,Car,Employer's,Petrol,Roadside - Free,Car
23065,Large Car (SUV),Household,Petrol,On-Site Residential - Free,Car
22424,Car,Household,Petrol,Roadside - Free,Car
22424,Car,Household,Petrol,Roadside - Free,Car
23796,Large Car (SUV),Household,Petrol,Roadside - Free,Car
22537,Car,Household,Petrol,Roadside - Free,Car
22537,Car,Household,Petrol,Roadside - Free,Car
23420,Car,Household,Petrol,Roadside - Free,Car
20520,Car,Household,Petrol,On-Site Residential - Free,Car
24109,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
24109,Car,Household,Petrol,Roadside - Free,Car
24109,Car,Household,Petrol,Roadside - Free,Car
20876,Car,Household,Petrol,Roadside - Free,Car
23830,Car,Household,Petrol,Roadside - Free,Car
20797,Car,Household,Petrol,Roadside - Free,Car
20797,Large Car (SUV),Household,Petrol,Roadside - Free,Car
20907,Car,Household,Petrol,Roadside - Free,Car
22425,Car,Household,Petrol,Roadside - Free,Car
22440,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
22440,Car,Household,Petrol,Roadside - Free,Car
22440,Car,Household,Petrol,Roadside - Free,Car
22440,Car,Household,Petrol,Roadside - Free,Car
23287,Car,Household,Diesel,Roadside - Free,Car
21514,Large Car (SUV),Household,Petrol,Roadside - Free,Car
24408,Car,Household,Petrol,Roadside - Free,Car
24469,Car,Household,Petrol,Roadside - Free,Car
24469,Car,Household,Petrol,Roadside - Free,Car
23066,Car,Household,Petrol,On-Site Residential - Free,Car
22042,Car,Household,Petrol,Roadside - Free,Car
20509,Car,Employer's,Petrol,Roadside - Free,Car
20509,Car,Household,Petrol,Roadside - Free,Car
22426,Car,Employer's,Petrol,Roadside - Free,Car
20195,Large Car (SUV),Household,Petrol,Roadside - Free,Car
20195,Car,Household,Petrol,Roadside - Free,Car
22621,Car,Household,Petrol,Roadside - Free,Car
22621,Car,Household,Petrol,Roadside - Free,Car
20742,Large Car (SUV),Household,Petrol,Roadside - Free,Car
20742,Car,Household,Petrol,Roadside - Free,Car
20877,Car,Household,Petrol,Roadside - Free,Car
21515,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
22441,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
21286,Car,Household,Petrol,Roadside - Free,Car
23286,Car,Household,Petrol,Roadside - Free,Car
23778,Large Car (SUV),Household,Petrol,Roadside - Free,Car
24069,Car,Household,Petrol,Roadside - Free,Car
23877,Car,Household,Petrol,Personal Garage (Home),Car
23064,Large Car (SUV),Household,Petrol,On-Site Residential - Free,Car
23064,Car,Household,Petrol,On-Site Residential - Free,Car
21090,Pick-Up,Employer's,Diesel,Roadside - Free,LGV
21090,Pick-Up,Employer's,Diesel,Roadside - Free,LGV
21090,Pick-Up,Employer's,Diesel,Roadside - Free,LGV
21090,Pick-Up,Employer's,Petrol,Roadside - Free,LGV
22427,Bus,Employer's,Petrol,Roadside - Free,Bus
20508,Car,Household,Petrol,Roadside - Free,Car
20508,Car,Household,Petrol,Roadside - Free,Car
22538,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
22759,Car,Household,Petrol,Roadside - Free,Car
20037,Car,Household,Petrol,Roadside - Free,Car
20037,Car,Household,Petrol,Roadside - Free,Car
20738,Car,Household,Petrol,Roadside - Free,Car
20738,Car,Household,Petrol,Roadside - Free,Car
21511,Car,Household,Petrol,Roadside - Free,Car
20798,Car,Household,Petrol,Roadside - Free,Car
20798,Car,Household,Petrol,Roadside - Free,Car
22622,Car,Household,Petrol,Roadside - Free,Car
22208,Large Car (SUV),Household,Petrol,Roadside - Free,Car
22208,Car,Household,Petrol,Roadside - Free,Car
22208,Car,Household,Petrol,Roadside - Free,Car
20098,Large Car (SUV),Household,Petrol,Roadside - Free,Car
20098,Large Car (SUV),Household,Petrol,Roadside - Free,Car
20098,Pick-Up,Household,Petrol,Roadside - Free,LGV
20098,Large Car (SUV),Household,Petrol,Roadside - Free,Car
20098,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
22227,Car,Household,Petrol,Personal Garage (Home),Car
22227,Car,Household,Petrol,Personal Garage (Home),Car
22227,Car,Household,Petrol,Personal Garage (Home),Car
20194,Large Car (SUV),Household,Petrol,Roadside - Free,Car
20194,Large Car (SUV),Household,Petrol,Roadside - Free,Car
20194,Car,Household,Petrol,Roadside - Free,Car
22539,Car,Household,Petrol,Personal Garage (Home),Car
20502,Car,Household,Petrol,Roadside - Free,Car
20502,Car,Household,Petrol,Roadside - Free,Car
22990,Car,Employer's,Petrol,Personal Garage (Home),Car
24068,Car,Household,Petrol,Roadside - Free,Car
21509,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
21509,Car,Household,Petrol,Personal Garage (Home),Car
20737,Car,Household,Petrol,Roadside - Free,Car
23063,Car,Household,Petrol,On-Site Residential - Free,Car
22803,Car,Employer's,Petrol,Roadside - Free,Car
24471,Large Car (SUV),Household,Petrol,Roadside - Free,Car
24471,Car,Household,Petrol,Roadside - Free,Car
22761,Large Car (SUV),Household,Petrol,Roadside - Free,Car
22761,Car,Household,Petrol,Roadside - Free,Car
22540,Car,Household,Petrol,Personal Garage (Home),Car
22540,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
23876,Car,Household,Petrol,Personal Garage (Home),Car
21208,Pick-Up,Household,Diesel,Roadside - Free,LGV
20988,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
20838,Pick-Up,Household,Petrol,Roadside - Free,LGV
21510,Car,Household,Petrol,Roadside - Free,Car
22542,Car,Rental,Petrol,Personal Garage (Home),Car
22919,Car,Employer's,Petrol,On-Site Residential - Free,Car
24058,Car,Household,Petrol,Roadside - Free,Car
20521,Car,Employer's,Petrol,On-Site Residential - Free,Car
23418,Car,Household,Petrol,Roadside - Free,Car
22228,Car,Household,Petrol,Roadside - Free,Car
22698,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
20743,Large Car (SUV),Household,Petrol,Roadside - Charged,Car
20743,Car,Household,Petrol,Roadside - Free,Car
22147,Car,Household,Petrol,Roadside - Free,Car
22992,Car,Household,Petrol,Personal Garage (Home),Car
22805,Car,Household,Petrol,Roadside - Free,Car
22543,Car,Household,Petrol,Roadside - Free,Car
20099,Car,Household,Petrol,Roadside - Free,Car
23417,Car,Household,Petrol,Roadside - Free,Car
23417,Car,Household,Petrol,Roadside - Free,Car
21503,Pick-Up,Household,Diesel,Personal Garage (Home),LGV
22806,Car,Household,Petrol,Roadside - Free,Car
22230,Car,Household,Petrol,Roadside - Free,Car
23875,Car,Household,Petrol,Personal Garage (Home),Car
23875,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
23875,Pick-Up,Household,Diesel,Personal Garage (Home),LGV
23875,Car,Household,Petrol,Personal Garage (Home),Car
23833,Car,Household,Petrol,On-Site Residential - Free,Car
23308,Car,Household,Petrol,Roadside - Free,Car
22148,Car,Household,Petrol,Roadside - Free,Car
22699,Large Car (SUV),Employer's,Petrol,Personal Garage (Home),Car
20878,Car,Household,Petrol,Roadside - Free,Car
24055,Pick-Up,Household,Petrol,Roadside - Free,LGV
22545,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
22758,Car,Household,Petrol,Roadside - Free,Car
20100,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
20100,Pick-Up,Household,Diesel,Personal Garage (Home),LGV
23834,Large Car (SUV),Household,Petrol,On-Site Residential - Free,Car
23834,Car,Household,Petrol,On-Site Residential - Free,Car
22808,Large Car (SUV),Household,Petrol,Roadside - Free,Car
22120,Large Car (SUV),Household,Petrol,Roadside - Free,Car
22120,Car,Household,Petrol,Roadside - Free,Car
23874,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
20101,Large Car (SUV),Household,Petrol,Personal Garage (Home),Car
22700,Car,Household,Petrol,Roadside - Free,Car
20518,Car,Household,Petrol,On-Site Residential - Free,Car
